area,source,year,common_name,sex,age,length,gear
GOA,RACEBASE,2009,longnose skate,F,14,100,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,17,118,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,128,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,1,35,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,12,100,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,124,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,17,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,117,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,22,139,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,83,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,134,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,23,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,114,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,13,129,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,17,116,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,102,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,95,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,9,87,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,117,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,9,63,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,70,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,102,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,95,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,8,61,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,84,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,17,143,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,9,71,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,17,130,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,115,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,118,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,123,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,99,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,110,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,101,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,14,81,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,6,61,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,99,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,4,47,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,19,132,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,20,137,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,97,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,127,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,141,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,107,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,97,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,18,132,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,100,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,7,72,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,9,94,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,124,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,98,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,102,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,10,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,128,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,16,127,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,3,49,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,75,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,12,103,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,114,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,17,126,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,14,116,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,17,132,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,18,92,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,10,91,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,131,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,16,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,13,80,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,88,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,5,60,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,14,77,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,11,70,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,20,114,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,93,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,91,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,7,56,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,17,108,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,111,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,14,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,16,126,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,12,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,19,128,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,21,130,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,20,138,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,11,98,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,6,68,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,22,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,13,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,80,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,15,133,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,16,121,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,12,82,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,100,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,125,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,11,114,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,17,134,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,15,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,13,113,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,18,129,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,19,131,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,18,129,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,14,108,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,11,99,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,13,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,F,11,80,AFSC bottom trawl survey
GOA,RACEBASE,2009,longnose skate,M,19,116,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,112,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,93,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,102,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,116,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,109,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,11,118,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,7,85,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,113,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,114,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,6,70,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,17,144,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,101,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,107,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,2,53,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,16,125,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,16,120,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,9,89,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,2,43,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,5,60,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,102,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,7,57,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,124,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,129,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,9,105,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,129,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,137,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,116,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,8,76,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,122,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,132,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,128,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,118,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,109,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,9,93,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,15,117,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,117,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,134,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,122,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,119,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,131,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,9,78,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,99,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,14,126,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,106,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,78,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,16,118,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,7,79,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,95,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,135,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,120,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,91,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,106,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,108,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,105,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,113,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,16,121,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,14,122,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,2,45,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,96,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,5,69,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,119,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,114,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,121,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,3,47,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,14,128,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,129,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,121,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,114,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,109,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,117,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,110,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,8,93,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,17,119,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,105,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,82,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,99,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,15,112,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,103,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,126,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,107,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,92,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,124,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,117,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,8,110,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,122,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,100,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,2,49,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,15,118,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,115,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,100,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,124,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,112,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,117,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,90,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,14,123,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,133,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,120,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,17,112,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,107,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,79,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,18,123,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,18,122,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,92,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,127,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,97,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,11,108,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,115,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,118,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,123,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,15,131,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,8,87,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,7,86,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,123,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,120,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,11,116,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,135,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,116,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,130,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,5,62,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,12,100,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,105,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,10,80,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,17,135,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,16,138,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,16,128,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,13,112,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,102,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,15,129,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,15,110,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,90,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,115,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,17,107,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,13,120,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,105,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,20,133,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,14,126,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,10,86,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,12,100,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,8,62,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,90,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,17,128,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,M,11,99,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,89,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,9,100,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,8,89,AFSC bottom trawl survey
GOA,RACEBASE,2015,longnose skate,F,11,100,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,10,123,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,4,76,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,86,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,91,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,4,82,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,3,53,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,6,88,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,3,67,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,4,88,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,138,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,10,108,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,141,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,10,130,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,7,139,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,127,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,7,111,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,132,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,11,133,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,165,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,140,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,140,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,135,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,6,125,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,10,182,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,5,90,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,5,81,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,75,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,5,67,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,80,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,8,94,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,8,110,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,7,99,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,134,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,58,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,40,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,57,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,1,32,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,4,91,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,31,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,71,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,41,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,43,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,2,40,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,71,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,3,39,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,7,71,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,9,117,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,2,35,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,3,59,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,2,39,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,3,43,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,4,49,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,6,86,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,8,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,112,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,12,158,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,123,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,6,89,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,10,129,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,168,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,109,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,132,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,11,175,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,11,182,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,12,120,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,135,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,185,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,11,185,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,140,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,169,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,152,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,119,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,149,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,6,106,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,5,94,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,133,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,8,135,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,M,7,83,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,94,AFSC bottom trawl survey
GOA,RACEBASE,2009,big skate,F,7,115,AFSC bottom trawl survey
